datetime,source,target,value
2017-08-06 12:07:38.994778,shrill-forest,bitter-cherry,0.824444898612
2017-08-06 12:07:39.005803,tiny-dawn,wild-cherry,2.71185807389
2017-08-06 12:07:39.010970,ancient-glade,small-sunset,3.74988248321
2017-08-06 12:07:39.034489,young-rain,bitter-cherry,1.59026153384
2017-08-06 12:07:39.045641,rough-base,soft-feather,0.247802600187
2017-08-06 12:07:39.058905,super-frog,restless-paper,0.3390719006
2017-08-06 12:07:39.065745,jolly-union,tiny-dawn,2.16757183843
2017-08-06 12:07:39.078329,fragrant-poetry,crimson-waterfall,0.280788796807
2017-08-06 12:07:39.079732,wild-cherry,super-frog,0.694010487427
2017-08-06 12:07:39.091375,wispy-unit,lingering-smoke,0.190432788126
2017-08-06 12:07:39.094893,lively-river,wispy-fire,1.90821939712
2017-08-06 12:07:39.100734,still-hat,floral-meadow,1.52471695592
2017-08-06 12:07:39.116222,fragrant-poetry,tiny-dawn,0.223368729235
2017-08-06 12:07:39.127646,soft-silence,billowing-silence,0.493549418157
2017-08-06 12:07:39.129219,crimson-waterfall,lively-river,0.400362806342
2017-08-06 12:07:39.140669,blue-rice,crimson-waterfall,7.00906161198
2017-08-06 12:07:39.142675,floral-night,ancient-grass,2.49587668867
2017-08-06 12:07:39.145169,rough-base,floral-meadow,0.415427011263
2017-08-06 12:07:39.148850,small-sunset,soft-feather,0.660459524733
2017-08-06 12:07:39.163277,floral-night,rough-dew,1.54164181997
2017-08-06 12:07:39.168981,lively-river,shrill-firefly,0.765656595724
2017-08-06 12:07:39.169724,tiny-dawn,rough-dew,4.0955824297
2017-08-06 12:07:39.170773,shrill-firefly,crimson-waterfall,2.4089087122
2017-08-06 12:07:39.224894,round-cloud,still-hat,0.525652014418
2017-08-06 12:07:39.231634,small-sunset,spring-tooth,0.647664419914
2017-08-06 12:07:39.245461,wispy-fire,rapid-tree,0.764874339348
2017-08-06 12:07:39.245602,rapid-tree,lively-fire,3.32657781488
2017-08-06 12:07:39.251840,bitter-art,lively-river,2.37437707791
2017-08-06 12:07:39.258080,shrill-firefly,rough-base,1.49433497437
2017-08-06 12:07:39.262533,bitter-art,spring-tooth,0.303016805161
2017-08-06 12:07:39.271203,restless-paper,wandering-bush,1.02797444228
2017-08-06 12:07:39.275365,restless-paper,blue-block,2.42359342611
2017-08-06 12:07:39.313143,long-limit,wild-cherry,0.995201513682
2017-08-06 12:07:39.318596,long-limit,shrill-forest,0.719001756222
2017-08-06 12:07:39.318755,lively-fire,shrill-unit,0.498182201546
2017-08-06 12:07:39.327099,wandering-bush,flat-mouse,1.15651509649
2017-08-06 12:07:39.329298,bitter-cherry,throbbing-river,0.633082148264
2017-08-06 12:07:39.334384,lively-fire,soft-feather,1.23760938145
2017-08-06 12:07:39.336836,jolly-union,still-hat,2.58295842861
2017-08-06 12:07:39.346619,bitter-art,young-rain,1.00819074364
2017-08-06 12:07:39.348912,white-breeze,winter-field,0.720741771337
2017-08-06 12:07:39.367239,cold-cloud,floral-night,0.261774655386
2017-08-06 12:07:39.377595,super-frog,winter-field,0.783100454971
2017-08-06 12:07:39.421284,restless-paper,flat-mouse,0.297130957068
2017-08-06 12:07:39.427271,winter-field,wild-cherry,1.04271905833
2017-08-06 12:07:39.441167,rapid-tree,black-moon,0.302829025887
2017-08-06 12:07:39.444319,rough-base,billowing-silence,22.8520292156
2017-08-06 12:07:39.447598,young-rain,super-frog,0.728612792041
2017-08-06 12:07:39.449828,ancient-grass,soft-feather,7.05144273116
2017-08-06 12:07:39.451743,shrill-firefly,round-cloud,0.205291782489
2017-08-06 12:07:39.461804,black-moon,jolly-union,0.620276274435
2017-08-06 12:07:39.492583,tiny-dawn,winter-field,4.54962220663
2017-08-06 12:07:39.504917,ancient-grass,purple-pine,0.372203571494
2017-08-06 12:07:39.522009,white-breeze,jolly-union,1.29179235466
2017-08-06 12:07:39.526279,wispy-unit,shrill-unit,2.74507394234
2017-08-06 12:07:39.531668,blue-block,spring-tooth,1.24288696448
2017-08-06 12:07:39.535712,floral-night,rapid-tree,3.45498009001
2017-08-06 12:07:39.538717,ancient-glade,rough-base,0.926804690165
2017-08-06 12:07:39.541064,wispy-unit,young-rain,2.60143202535
2017-08-06 12:07:39.547666,cold-cloud,billowing-silence,1.29693905603
2017-08-06 12:07:39.562244,shrill-unit,bitter-cherry,0.790747668741
2017-08-06 12:07:39.583453,shrill-forest,jolly-union,1.33474083753
2017-08-06 12:07:39.603940,super-frog,billowing-silence,12.2903843428
2017-08-06 12:07:39.605114,black-moon,gentle-cloud,0.648424695711
2017-08-06 12:07:39.613916,ancient-glade,gentle-cloud,3.37871509379
2017-08-06 12:07:39.625295,jolly-union,wild-cherry,1.1528324816
2017-08-06 12:07:39.634707,still-hat,shrill-firefly,0.197595080907
2017-08-06 12:07:39.635030,floral-meadow,throbbing-river,1.57866372095
2017-08-06 12:07:39.635295,still-hat,lively-fire,0.989554430281
2017-08-06 12:07:39.637985,rapid-tree,floral-night,3.3893976748
2017-08-06 12:07:39.677097,shrill-firefly,fragrant-recipe,0.860002400263
2017-08-06 12:07:39.677959,throbbing-river,young-rain,1.42025429447
2017-08-06 12:07:39.690153,long-rain,floral-bush,1.44335553491
2017-08-06 12:07:39.691518,wispy-fire,rapid-tree,0.578333243071
2017-08-06 12:07:39.696191,billowing-silence,black-grass,2.25310681202
2017-08-06 12:07:39.714250,round-cloud,tiny-dawn,0.169461825647
2017-08-06 12:07:39.718361,floral-meadow,shrill-forest,3.77295783765
2017-08-06 12:07:39.718502,white-breeze,young-rain,0.296878798567
2017-08-06 12:07:39.732556,bitter-cherry,long-rain,12.3555540726
2017-08-06 12:07:39.732665,billowing-silence,tiny-dawn,0.278243446222
2017-08-06 12:07:39.737644,ancient-grass,winter-field,0.222751944791
2017-08-06 12:07:39.739765,long-limit,blue-block,1.01506182254
2017-08-06 12:07:39.743828,bitter-art,ancient-grass,0.104650621764
2017-08-06 12:07:39.744363,ancient-glade,soft-silence,2.95255670893
2017-08-06 12:07:39.747499,billowing-silence,long-rain,1.16172995237
2017-08-06 12:07:39.759185,bitter-cherry,long-limit,4.08467850835
2017-08-06 12:07:39.804849,floral-meadow,bitter-cherry,0.770775017478
2017-08-06 12:07:39.839376,shrill-unit,bitter-art,0.60700707269
2017-08-06 12:07:39.840780,round-cloud,crimson-waterfall,0.874974665597
2017-08-06 12:07:39.850330,long-rain,lively-fire,0.58437424717
2017-08-06 12:07:39.871060,restless-paper,ancient-grass,0.392483411405
2017-08-06 12:07:39.876628,rough-dew,wild-cherry,1.9492341744
2017-08-06 12:07:39.890754,white-breeze,lively-river,0.159855804098
2017-08-06 12:07:39.912979,black-moon,white-breeze,0.161274747832
2017-08-06 12:07:39.935655,black-grass,wispy-fire,0.0996265933317
2017-08-06 12:07:39.944133,rough-dew,ancient-glade,6.47561852342
2017-08-06 12:07:39.947602,blue-rice,ancient-glade,3.6111761349
2017-08-06 12:07:39.949307,rough-base,small-sunset,2.76280461057
2017-08-06 12:07:39.968693,super-frog,shrill-firefly,1.06033673295
2017-08-06 12:07:39.975104,winter-field,floral-night,1.60189218075
2017-08-06 12:07:39.980384,super-frog,spring-tooth,0.390159743896
2017-08-06 12:07:39.986563,shrill-forest,floral-night,0.853061721062
2017-08-06 12:07:39.991020,bitter-art,restless-paper,1.16581553398
2017-08-06 12:07:39.998763,shrill-unit,crimson-waterfall,0.588019768768
2017-08-06 12:07:40.002470,shrill-unit,throbbing-river,0.144580097539
2017-08-06 12:07:40.023107,shrill-unit,round-cloud,1.65295213839
2017-08-06 12:07:40.031404,winter-field,billowing-silence,8.40350668361
2017-08-06 12:07:40.040225,floral-night,throbbing-river,1.66567567523
2017-08-06 12:07:40.056036,broad-band,wild-cherry,0.186233460298
2017-08-06 12:07:40.065122,rapid-tree,soft-feather,0.653581751483
2017-08-06 12:07:40.074507,purple-pine,spring-tooth,0.448257767773
2017-08-06 12:07:40.102789,floral-bush,ancient-glade,0.319517872017
2017-08-06 12:07:40.105250,spring-tooth,soft-silence,0.336044204873
2017-08-06 12:07:40.132544,long-rain,jolly-union,0.946597169406
2017-08-06 12:07:40.132944,tiny-dawn,ancient-glade,0.562569725839
2017-08-06 12:07:40.135974,restless-paper,rough-base,3.08688603806
2017-08-06 12:07:40.150730,restless-paper,shrill-unit,1.91131557613
2017-08-06 12:07:40.156234,blue-block,floral-bush,1.85238826119
2017-08-06 12:07:40.196445,crimson-waterfall,rapid-tree,1.33818570677
2017-08-06 12:07:40.197577,still-hat,throbbing-river,4.75222894445
2017-08-06 12:07:40.203351,black-grass,wispy-unit,0.756578134336
2017-08-06 12:07:40.222863,broad-band,black-moon,1.39583174503
2017-08-06 12:07:40.241245,wild-cherry,long-rain,1.72098382662
2017-08-06 12:07:40.255017,spring-tooth,lively-fire,0.087090173398
2017-08-06 12:07:40.278267,wispy-unit,soft-silence,3.5830045141
2017-08-06 12:07:40.282746,restless-paper,lingering-smoke,0.140176504765
2017-08-06 12:07:40.298905,still-hat,restless-paper,0.275396301307
2017-08-06 12:07:40.304885,winter-field,tiny-dawn,3.09420742322
2017-08-06 12:07:40.343332,restless-paper,soft-feather,0.558937260068
2017-08-06 12:07:40.346425,floral-meadow,super-frog,0.795729068071
2017-08-06 12:07:40.368117,crimson-waterfall,white-breeze,0.634892575686
2017-08-06 12:07:40.373671,billowing-silence,crimson-waterfall,0.444636842802
2017-08-06 12:07:40.375553,purple-pine,lingering-smoke,0.486389270594
2017-08-06 12:07:40.375982,bitter-cherry,super-frog,1.29010629934
2017-08-06 12:07:40.382147,fragrant-recipe,wispy-fire,3.47904436911
2017-08-06 12:07:40.397160,long-limit,fragrant-recipe,3.08728760902
2017-08-06 12:07:40.423296,fragrant-poetry,rough-base,0.947644053335
2017-08-06 12:07:40.426195,fragrant-recipe,long-limit,4.57581148948
2017-08-06 12:07:40.428901,long-rain,tiny-dawn,1.50924342191
2017-08-06 12:07:40.457111,small-sunset,broad-band,0.860095966553
2017-08-06 12:07:40.463680,floral-meadow,lingering-smoke,0.552038895125
2017-08-06 12:07:40.473449,shrill-forest,cold-cloud,0.604407086325
2017-08-06 12:07:40.480539,black-moon,black-grass,0.725994525935
2017-08-06 12:07:40.483225,rough-base,restless-paper,0.456167170838
2017-08-06 12:07:40.486866,black-grass,rough-base,1.06206339883
2017-08-06 12:07:40.487914,shrill-forest,fragrant-recipe,0.666561769813
2017-08-06 12:07:40.506613,lively-frog,crimson-waterfall,3.3405126836
2017-08-06 12:07:40.507371,cold-cloud,wild-cherry,0.672552754015
2017-08-06 12:07:40.508471,lively-river,long-limit,1.04339788916
2017-08-06 12:07:40.524670,spring-tooth,long-limit,1.33798292454
2017-08-06 12:07:40.534570,ancient-glade,bitter-art,1.08995140969
2017-08-06 12:07:40.583131,round-cloud,shrill-unit,0.985062005587
2017-08-06 12:07:40.590672,super-frog,wispy-unit,1.60225894923
2017-08-06 12:07:40.590933,shrill-unit,shrill-firefly,2.27558810246
2017-08-06 12:07:40.599237,wild-cherry,ancient-glade,0.62308407296
2017-08-06 12:07:40.602073,winter-field,blue-block,1.28643894802
2017-08-06 12:07:40.606388,black-grass,crimson-waterfall,7.43349168907
2017-08-06 12:07:40.628720,small-sunset,cold-cloud,0.921396387401
2017-08-06 12:07:40.650097,soft-feather,broad-band,0.876134509855
2017-08-06 12:07:40.660895,floral-bush,shrill-unit,0.121274287198
2017-08-06 12:07:40.671256,rough-dew,wandering-bush,6.68289293514
2017-08-06 12:07:40.671984,black-moon,young-rain,8.15482676404
2017-08-06 12:07:40.695323,wandering-bush,throbbing-river,0.144887577309
2017-08-06 12:07:40.698826,shrill-unit,floral-night,0.178578223349
2017-08-06 12:07:40.699449,tiny-dawn,lively-fire,0.595927990501
2017-08-06 12:07:40.704577,cold-cloud,lingering-smoke,2.39513707539
2017-08-06 12:07:40.727250,still-hat,blue-rice,1.71493260406
2017-08-06 12:07:40.728320,shrill-unit,restless-paper,2.73136099279
2017-08-06 12:07:40.729877,bitter-art,blue-rice,2.30805240781
2017-08-06 12:07:40.733232,long-limit,shrill-forest,2.41675903236
2017-08-06 12:07:40.745861,tiny-dawn,wild-cherry,2.26731378446
2017-08-06 12:07:40.746400,bitter-cherry,fragrant-recipe,0.532822167395
2017-08-06 12:07:40.753859,lively-frog,billowing-silence,1.03548450616
2017-08-06 12:07:40.764958,winter-field,still-hat,0.19904484956
2017-08-06 12:07:40.774936,bitter-cherry,wispy-fire,0.912052646603
2017-08-06 12:07:40.777095,shrill-unit,crimson-waterfall,0.671951070162
2017-08-06 12:07:40.782008,shrill-unit,ancient-glade,0.859440092773
2017-08-06 12:07:40.783747,winter-field,soft-feather,1.45447000753
2017-08-06 12:07:40.798379,lingering-smoke,super-frog,1.52860487433
2017-08-06 12:07:40.802448,lively-fire,small-sunset,3.07774457252
2017-08-06 12:07:40.804213,round-cloud,rough-base,0.475691384342
2017-08-06 12:07:40.806239,fragrant-poetry,still-hat,0.332323385916
2017-08-06 12:07:40.813059,black-grass,young-rain,0.283784622811
2017-08-06 12:07:40.816378,small-sunset,shrill-firefly,0.393983516638
2017-08-06 12:07:40.828119,throbbing-river,long-rain,0.714261870907
2017-08-06 12:07:40.837302,blue-rice,shrill-unit,0.427355527306
2017-08-06 12:07:40.847915,rough-dew,black-moon,9.04850921342
2017-08-06 12:07:40.853891,spring-tooth,jolly-union,0.764882541013
2017-08-06 12:07:40.855974,round-cloud,lively-fire,1.95106335511
2017-08-06 12:07:40.869571,shrill-forest,blue-block,0.514464282756
2017-08-06 12:07:40.870656,lively-frog,ancient-glade,0.759217228018
2017-08-06 12:07:40.896202,lingering-smoke,broad-band,1.43842651477
2017-08-06 12:07:40.905590,wispy-fire,flat-mouse,1.01166600103
2017-08-06 12:07:40.939572,shrill-unit,tiny-dawn,2.94152193665
2017-08-06 12:07:40.941155,small-sunset,throbbing-river,0.724309370384
2017-08-06 12:07:40.969399,rough-base,wispy-fire,0.123177316681
2017-08-06 12:07:40.972516,crimson-waterfall,spring-tooth,0.138376068921
2017-08-06 12:07:40.983405,wandering-bush,soft-silence,1.97394691068
2017-08-06 12:07:41.007764,throbbing-river,jolly-union,0.404900267828
2017-08-06 12:07:41.030695,flat-mouse,spring-tooth,0.92586863448
2017-08-06 12:07:41.048161,shrill-forest,crimson-waterfall,0.306164383614
2017-08-06 12:07:41.049348,black-grass,throbbing-river,0.642400926684
2017-08-06 12:07:41.083235,broad-band,super-frog,0.53690020035
2017-08-06 12:07:41.108969,still-hat,wispy-fire,2.72916616632
2017-08-06 12:07:41.112075,billowing-silence,lingering-smoke,0.184168114427
2017-08-06 12:07:41.114970,billowing-silence,broad-band,0.44612778305
2017-08-06 12:07:41.115211,crimson-waterfall,winter-field,0.380476537249
2017-08-06 12:07:41.117203,soft-feather,floral-bush,1.58333822688
2017-08-06 12:07:41.118099,wispy-unit,lively-fire,0.321270979259
2017-08-06 12:07:41.120814,lingering-smoke,rough-dew,0.349836000064
2017-08-06 12:07:41.151380,bitter-cherry,black-grass,0.463947936795
2017-08-06 12:07:41.167871,purple-pine,flat-mouse,3.44334918913
2017-08-06 12:07:41.175275,spring-tooth,wispy-fire,0.302199300459
2017-08-06 12:07:41.192546,shrill-firefly,floral-bush,0.7170549803
2017-08-06 12:07:41.200079,bitter-art,floral-bush,0.699688853046
2017-08-06 12:07:41.208006,soft-feather,lively-river,0.229252961328
2017-08-06 12:07:41.213553,gentle-cloud,billowing-silence,0.360840681381
2017-08-06 12:07:41.232470,shrill-firefly,round-cloud,1.01107841077
2017-08-06 12:07:41.249741,broad-band,floral-night,1.33388362621
2017-08-06 12:07:41.251523,long-limit,flat-mouse,0.60138526994
2017-08-06 12:07:41.271626,black-moon,still-hat,6.23225093614
2017-08-06 12:07:41.274723,jolly-union,shrill-unit,3.2847942412
2017-08-06 12:07:41.289445,soft-silence,fragrant-recipe,0.525664231235
2017-08-06 12:07:41.305297,floral-bush,bitter-art,0.760945628489
2017-08-06 12:07:41.314609,rapid-tree,crimson-waterfall,0.40670619329
2017-08-06 12:07:41.321326,lingering-smoke,billowing-silence,1.75624536214
2017-08-06 12:07:41.324197,wandering-bush,round-cloud,2.72438935764
2017-08-06 12:07:41.334054,spring-tooth,wispy-unit,0.0763907149986
2017-08-06 12:07:41.340820,gentle-cloud,soft-feather,2.00691785731
2017-08-06 12:07:41.343794,floral-bush,rough-dew,0.974682160288
2017-08-06 12:07:41.351898,wispy-fire,black-moon,5.10415325484
2017-08-06 12:07:41.357486,purple-pine,soft-feather,0.395553863042
2017-08-06 12:07:41.375660,rough-dew,ancient-glade,0.784263217857
2017-08-06 12:07:41.387455,long-limit,purple-pine,7.0521728744
2017-08-06 12:07:41.388585,broad-band,white-breeze,1.63494548891
2017-08-06 12:07:41.390512,wandering-bush,small-sunset,1.46506902933
2017-08-06 12:07:41.412696,fragrant-recipe,flat-mouse,0.558381916726
2017-08-06 12:07:41.412989,soft-feather,super-frog,1.05701693174
2017-08-06 12:07:41.419359,black-moon,round-cloud,7.60880731721
2017-08-06 12:07:41.437931,rough-dew,purple-pine,0.800663187488
2017-08-06 12:07:41.439275,young-rain,floral-bush,0.275280762352
2017-08-06 12:07:41.439591,black-moon,lively-river,1.41761461052
2017-08-06 12:07:41.447323,floral-meadow,purple-pine,0.931092522835
2017-08-06 12:07:41.451895,shrill-firefly,long-limit,3.26793389391
2017-08-06 12:07:41.477152,blue-block,round-cloud,0.421828062686
2017-08-06 12:07:41.494690,small-sunset,restless-paper,0.472038800117
2017-08-06 12:07:41.507362,round-cloud,tiny-dawn,1.78836678506
2017-08-06 12:07:41.562019,round-cloud,wild-cherry,2.58635855898
2017-08-06 12:07:41.583901,billowing-silence,spring-tooth,0.452566262737
2017-08-06 12:07:41.590071,floral-bush,shrill-firefly,0.382605500294
2017-08-06 12:07:41.590413,blue-rice,tiny-dawn,0.688556466649
2017-08-06 12:07:41.625962,jolly-union,still-hat,0.323681136741
2017-08-06 12:07:41.627427,flat-mouse,round-cloud,0.794106249625
2017-08-06 12:07:41.633993,wispy-unit,jolly-union,0.841644953462
2017-08-06 12:07:41.640781,blue-block,shrill-unit,1.04527986173
2017-08-06 12:07:41.646233,flat-mouse,blue-block,0.111148093062
2017-08-06 12:07:41.666491,wispy-fire,white-breeze,0.993142913131
2017-08-06 12:07:41.668930,fragrant-recipe,soft-feather,0.508144158388
2017-08-06 12:07:41.671934,floral-meadow,young-rain,0.907698801091
2017-08-06 12:07:41.672251,wild-cherry,long-limit,5.95506889607
2017-08-06 12:07:41.674089,small-sunset,restless-paper,0.28229438793
2017-08-06 12:07:41.681485,ancient-grass,black-grass,1.30946765788
2017-08-06 12:07:41.685085,wild-cherry,blue-block,0.873032951971
2017-08-06 12:07:41.698616,ancient-glade,jolly-union,4.90210228818
2017-08-06 12:07:41.703715,white-breeze,winter-field,1.13214693303
2017-08-06 12:07:41.747306,bitter-art,young-rain,0.445720792461
2017-08-06 12:07:41.774949,wispy-unit,bitter-cherry,1.05883038409
2017-08-06 12:07:41.776213,black-grass,spring-tooth,0.311195654054
2017-08-06 12:07:41.777942,small-sunset,rapid-tree,2.01680320564
2017-08-06 12:07:41.784134,gentle-cloud,small-sunset,1.42609260982
2017-08-06 12:07:41.789315,floral-night,white-breeze,2.91576575403
2017-08-06 12:07:41.794238,rough-base,shrill-unit,0.982359290255
2017-08-06 12:07:41.803414,lively-fire,floral-night,2.15827621318
2017-08-06 12:07:41.804511,rapid-tree,lively-frog,11.697669043
2017-08-06 12:07:41.807170,ancient-glade,soft-feather,0.754834956557
2017-08-06 12:07:41.824050,long-rain,black-moon,2.25359803479
2017-08-06 12:07:41.824488,lingering-smoke,throbbing-river,1.40622426852
2017-08-06 12:07:41.827155,gentle-cloud,blue-rice,1.30103195373
2017-08-06 12:07:41.841433,white-breeze,cold-cloud,0.509512622887
2017-08-06 12:07:41.858372,small-sunset,spring-tooth,4.28785816155
2017-08-06 12:07:41.861644,still-hat,rough-base,1.74336025899
2017-08-06 12:07:41.870911,wispy-fire,jolly-union,0.768748375547
2017-08-06 12:07:41.878919,soft-silence,gentle-cloud,4.37003122531
2017-08-06 12:07:41.916832,winter-field,wild-cherry,1.07592076846
2017-08-06 12:07:41.922332,lively-river,billowing-silence,0.914599226703
2017-08-06 12:07:41.941086,tiny-dawn,still-hat,0.102321117744
2017-08-06 12:07:41.954955,ancient-glade,super-frog,0.268944658032
2017-08-06 12:07:41.956994,throbbing-river,round-cloud,0.666395211067
2017-08-06 12:07:41.969607,billowing-silence,fragrant-recipe,0.905562755941
2017-08-06 12:07:41.980544,blue-block,spring-tooth,0.708678360531
2017-08-06 12:07:41.982188,purple-pine,young-rain,0.710263006313
2017-08-06 12:07:41.991149,long-limit,black-moon,0.76081771734
2017-08-06 12:07:41.993080,soft-feather,flat-mouse,1.37072216886
2017-08-06 12:07:42.002441,bitter-cherry,jolly-union,0.517760521402
2017-08-06 12:07:42.012409,wandering-bush,fragrant-recipe,1.05699490299
2017-08-06 12:07:42.036771,gentle-cloud,wild-cherry,3.50870323424
2017-08-06 12:07:42.044990,super-frog,lively-fire,0.772908625335
2017-08-06 12:07:42.052891,small-sunset,fragrant-recipe,1.75237416319
2017-08-06 12:07:42.064495,tiny-dawn,small-sunset,0.953550259519
2017-08-06 12:07:42.091164,tiny-dawn,long-limit,1.16472319719
2017-08-06 12:07:42.093440,small-sunset,winter-field,2.08846719535
2017-08-06 12:07:42.106689,spring-tooth,purple-pine,1.23234179162
2017-08-06 12:07:42.114183,rough-base,flat-mouse,1.50156849834
2017-08-06 12:07:42.142842,billowing-silence,round-cloud,1.45716245916
2017-08-06 12:07:42.167143,flat-mouse,cold-cloud,1.33614798764
2017-08-06 12:07:42.168112,floral-night,tiny-dawn,1.17627343607
2017-08-06 12:07:42.172938,gentle-cloud,rough-dew,13.6853951467
2017-08-06 12:07:42.185191,fragrant-poetry,spring-tooth,0.589435817752
2017-08-06 12:07:42.208477,lively-fire,wandering-bush,0.628730136543
2017-08-06 12:07:42.235666,lively-frog,cold-cloud,6.89217878162
2017-08-06 12:07:42.236316,fragrant-poetry,ancient-grass,1.8707237211
2017-08-06 12:07:42.256125,lively-fire,rapid-tree,1.49934185574
2017-08-06 12:07:42.266219,tiny-dawn,ancient-glade,0.220824070761
2017-08-06 12:07:42.278141,lively-fire,cold-cloud,0.980387736207
2017-08-06 12:07:42.290680,soft-silence,purple-pine,0.3362783371
2017-08-06 12:07:42.292459,floral-bush,young-rain,0.446383128012
2017-08-06 12:07:42.294509,blue-block,floral-meadow,0.948962352689
2017-08-06 12:07:42.299832,cold-cloud,broad-band,0.129918686101
2017-08-06 12:07:42.318739,soft-feather,shrill-forest,0.95819355723
2017-08-06 12:07:42.323722,small-sunset,bitter-cherry,0.290889742457
2017-08-06 12:07:42.335218,soft-feather,rapid-tree,1.49996519664
2017-08-06 12:07:42.339334,shrill-firefly,floral-meadow,1.579617428
2017-08-06 12:07:42.362750,cold-cloud,blue-block,4.91524125614
2017-08-06 12:07:42.377589,rough-dew,wild-cherry,0.838885573313
2017-08-06 12:07:42.400346,black-moon,soft-feather,0.0936431339992
2017-08-06 12:07:42.404324,black-moon,tiny-dawn,0.959091099613
2017-08-06 12:07:42.406243,floral-night,rough-base,2.50755738003
2017-08-06 12:07:42.422181,lingering-smoke,fragrant-poetry,0.564321327862
2017-08-06 12:07:42.433694,crimson-waterfall,young-rain,0.747591078075
2017-08-06 12:07:42.449841,still-hat,wispy-fire,1.03629487856
2017-08-06 12:07:42.465530,long-rain,blue-rice,0.453259447237
2017-08-06 12:07:42.475397,wild-cherry,young-rain,0.331845924825
2017-08-06 12:07:42.500335,black-grass,long-rain,1.9698156517
2017-08-06 12:07:42.506537,fragrant-recipe,rough-dew,1.39896973303
2017-08-06 12:07:42.508704,restless-paper,purple-pine,4.25246456525
2017-08-06 12:07:42.518732,rapid-tree,long-limit,0.62338652848
2017-08-06 12:07:42.518756,floral-night,still-hat,1.54153731807
2017-08-06 12:07:42.538708,crimson-waterfall,jolly-union,2.68877907403
2017-08-06 12:07:42.543144,wandering-bush,fragrant-recipe,0.487590841389
2017-08-06 12:07:42.546199,fragrant-poetry,jolly-union,0.412263327127
2017-08-06 12:07:42.559438,soft-feather,blue-rice,1.92330679491
2017-08-06 12:07:42.580545,blue-rice,black-moon,1.20188278593
2017-08-06 12:07:42.591280,soft-silence,round-cloud,2.58019702734
2017-08-06 12:07:42.594785,long-rain,lively-frog,0.935810795652
2017-08-06 12:07:42.601545,wandering-bush,gentle-cloud,1.39707393247
2017-08-06 12:07:42.607356,shrill-firefly,lingering-smoke,2.24917748791
2017-08-06 12:07:42.607853,fragrant-recipe,billowing-silence,0.415033101099
2017-08-06 12:07:42.640059,ancient-glade,wispy-fire,0.796705584643
2017-08-06 12:07:42.647915,shrill-unit,floral-night,0.281588849753
2017-08-06 12:07:42.675168,bitter-cherry,round-cloud,1.12995362245
2017-08-06 12:07:42.679560,restless-paper,billowing-silence,0.875012506441
2017-08-06 12:07:42.688932,small-sunset,flat-mouse,1.89576790535
2017-08-06 12:07:42.706861,flat-mouse,black-grass,0.724692579775
2017-08-06 12:07:42.706992,wispy-unit,blue-rice,1.36880707511
2017-08-06 12:07:42.707358,ancient-grass,long-limit,2.5183881589
2017-08-06 12:07:42.708742,winter-field,white-breeze,0.210447891984
2017-08-06 12:07:42.763655,rough-dew,lively-frog,1.62939137813
2017-08-06 12:07:42.764779,rough-base,young-rain,2.83023518536
2017-08-06 12:07:42.774469,wild-cherry,soft-feather,1.27506587118
2017-08-06 12:07:42.777829,jolly-union,shrill-forest,0.467950290217
2017-08-06 12:07:42.779140,tiny-dawn,floral-night,0.571287914315
2017-08-06 12:07:42.779554,long-limit,shrill-unit,1.31193710101
2017-08-06 12:07:42.779840,fragrant-recipe,black-moon,4.75047730628
2017-08-06 12:07:42.782619,round-cloud,black-moon,1.34895483272
2017-08-06 12:07:42.796994,gentle-cloud,ancient-grass,2.13790252066
2017-08-06 12:07:42.802676,shrill-firefly,wispy-unit,0.399222125426
2017-08-06 12:07:42.804152,blue-rice,ancient-grass,0.995792563295
2017-08-06 12:07:42.805538,wild-cherry,crimson-waterfall,0.280741681321
2017-08-06 12:07:42.837311,rough-base,lingering-smoke,0.260698554108
2017-08-06 12:07:42.838499,rapid-tree,floral-meadow,4.36980259865
2017-08-06 12:07:42.848973,black-grass,bitter-cherry,1.71968414272
2017-08-06 12:07:42.859653,white-breeze,lively-frog,0.899471786785
2017-08-06 12:07:42.877634,floral-night,broad-band,1.17889046527
2017-08-06 12:07:42.880764,broad-band,wild-cherry,0.69670000314
2017-08-06 12:07:42.882668,wispy-unit,lingering-smoke,0.569265621494
2017-08-06 12:07:42.883635,restless-paper,long-limit,0.983363870608
2017-08-06 12:07:42.889908,restless-paper,jolly-union,0.456504977443
2017-08-06 12:07:42.903444,bitter-art,winter-field,0.19165696241
2017-08-06 12:07:42.928595,long-rain,super-frog,1.147098344
2017-08-06 12:07:42.954224,round-cloud,shrill-firefly,3.23892455546
2017-08-06 12:07:42.963704,round-cloud,young-rain,0.706520674353
2017-08-06 12:07:42.976618,gentle-cloud,soft-feather,1.71324904566
2017-08-06 12:07:42.996514,lively-river,wispy-fire,1.7715698902
2017-08-06 12:07:43.017224,billowing-silence,shrill-forest,2.44043349839
2017-08-06 12:07:43.054043,round-cloud,wispy-unit,1.02813750783
2017-08-06 12:07:43.056212,lively-fire,wispy-fire,0.701355037112
2017-08-06 12:07:43.063737,round-cloud,rough-dew,2.90220071971
2017-08-06 12:07:43.070374,ancient-glade,tiny-dawn,11.3464599496
2017-08-06 12:07:43.077089,shrill-firefly,restless-paper,2.15880176134
2017-08-06 12:07:43.082346,blue-rice,wispy-fire,0.675489555059
